PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Group,Deck,CabinNumber,Side,LastName,N_family_members,N_group_members,Regular,Luxury,TotalSpendings
6558_01,0.0,0.0,2.0,31.0,0.0,1,4423.0,5.0,400.0,0.0,414.0,5.0,0.0,0.0,719.0,388.0
6560_01,0.0,0.0,2.0,41.0,0.0,1,4424.0,5.0,279.0,1.0,1703.0,3.0,0.0,0.0,659.0,330.0
6561_01,1.0,0.0,2.0,29.0,0.0,0,4425.0,1.0,991.0,1.0,12.0,10.0,1.0,1736.0,2167.0,2269.0
6561_02,1.2593453097528102,0.0,2.0,25.0,0.0,1,4425.0,1.0,991.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0
6562_01,0.0,0.0,2.0,27.0,0.0,0,4426.0,5.0,401.0,0.0,1936.0,6.0,0.0,23.0,765.0,459.0
6563_01,0.0,0.0,2.0,21.0,0.0,1,4427.0,5.0,280.0,1.0,807.0,11.0,1.0,759.0,416.0,750.0
6563_02,0.0,0.0,2.0,30.0,0.0,0,4427.0,6.0,76.0,1.0,807.0,11.0,1.0,122.0,711.0,496.0
6565_01,2.0,0.0,2.0,40.0,0.0,0,4428.0,4.0,1195.0,1.0,645.0,7.0,1.0,1.0,1498.0,1137.0
6565_02,2.0,0.0,2.0,59.0,0.0,0,4428.0,5.0,281.0,1.0,645.0,7.0,1.0,126.0,1234.0,935.0
6567_01,0.0,1.0,2.0,35.0,0.0,0,4429.0,6.0,72.0,0.0,267.0,4.0,1.0,0.0,0.0,0.0
6567_02,0.0,0.0,2.0,41.0,0.0,0,4429.0,5.0,402.0,0.0,267.0,4.0,1.0,13.824032200497973,782.0,454.0
6568_01,0.0,0.0,0.0,36.0,0.0,0,4430.0,5.0,403.0,0.0,1081.0,8.0,0.0,62.02036464973444,622.0,294.0
6569_01,0.0,1.0,0.0,58.0,0.0,1,4431.0,6.0,73.0,0.0,1867.0,1.0,0.0,0.0,0.0,0.0
6570_01,0.0,0.0,2.0,27.0,0.0,0,4432.0,6.0,77.0,1.0,250.0,7.0,0.0,0.0,824.0,496.0
6572_01,0.0,0.0,2.0,24.0,0.0,0,4433.0,5.0,282.0,1.0,1746.0,1.0,0.0,322.0,271.0,246.0
6573_01,0.0,0.0,2.0,50.0,0.0,1,4434.0,5.0,283.0,1.0,1370.0,3.0,0.0,806.0,5.0,490.0
6574_01,1.0,0.0,2.0,22.0,0.0,0,4435.0,0.0,1430.0,0.0,495.0,5.0,0.0,317.0,1867.0,1667.0
6578_01,2.0,1.0,2.0,26.0,0.0,0,4436.0,4.0,1196.0,1.0,380.0,2.0,1.0,0.0,0.0,0.0
6578_02,2.0,1.0,2.0,16.0,0.0,1,4436.0,5.0,285.0,1.0,1962.0,2.0,1.0,0.0,0.0,0.0
6580_01,0.0,0.0,2.0,56.0,0.0,0,4437.0,6.0,75.0,0.0,1534.0,5.0,0.0,543.0,165.0,379.0
6582_01,1.0,0.0,0.0,25.0,0.0,0,4438.0,0.0,1441.0,0.0,1555.0,8.0,0.0,1181.0,496.0,1176.0
6583_01,1.0,0.0,2.0,13.0,0.0,1,4439.0,1.0,992.0,1.0,1982.0,0.0,1.0,1915.0,82.0,2254.0
6583_02,1.0,0.0,0.0,53.0,0.0,1,4439.0,1.0,992.0,1.0,71.0,0.0,1.0,1442.0,1014.0,1593.0
6585_01,0.0,1.0,2.0,21.0,0.0,1,4440.0,6.0,81.0,1.0,1011.0,5.0,1.0,0.0,0.0,0.0
6585_02,0.0,0.0,2.0,18.0,0.0,1,4440.0,5.0,287.0,1.0,1011.0,5.0,1.0,1244.0,262.0,1135.0
6588_01,0.0,0.0,2.0,38.0,0.0,1,4441.0,6.0,83.0,1.0,1353.0,9.0,1.0,124.0,282.0,137.0
6588_02,0.0,1.0,2.0,20.0,0.0,1,4441.0,6.0,83.0,1.0,1353.0,9.0,1.0,0.0,0.0,0.0
6590_01,1.0,1.0,2.0,24.0,0.0,0,4442.0,1.0,951.0,0.0,1408.0,1.0,1.0,0.0,0.0,0.0
6590_02,1.0,0.0,2.0,56.0,0.0,1,4442.0,1.0,951.0,0.0,1408.0,1.0,1.0,1923.0,1900.0,2312.0
6591_01,0.0,0.0,2.0,47.0,0.0,0,4443.0,5.0,288.0,1.0,1266.0,1.0,0.0,541.0,837.0,878.0
6592_01,2.0,1.0,2.0,21.0,0.0,1,4444.0,5.0,289.0,1.0,1287.0,3.0,0.0,0.0,0.0,0.0
6593_01,0.0,0.0,1.0,26.69038493721808,0.0,1,4445.0,5.0,408.0,0.0,1243.0,8.0,1.0,658.0,0.0,327.0
6593_02,0.0,0.0,2.0,26.0,0.0,0,4445.0,5.0,408.0,0.0,1243.0,8.0,1.0,602.0,57.0,323.0
6594_01,0.0,1.0,0.0,34.0,0.0,1,4446.0,6.0,76.0,0.0,1792.0,4.0,0.0,0.0,0.0,0.0
6595_01,0.0,0.0,2.0,35.0,0.0,1,4447.0,6.0,84.0,1.0,1852.0,5.0,0.0,711.0,98.0,479.0
6598_01,2.0,1.0,2.0,35.0,0.0,1,4448.0,5.0,290.0,1.0,1303.0,3.0,0.0,0.0,0.0,0.0
6599_01,1.0,1.0,2.0,49.0,0.0,1,4449.0,2.0,982.0,1.0,664.0,1.0,0.0,0.0,0.0,0.0
6601_01,0.0,0.0,2.0,24.0,0.0,0,4450.0,5.0,410.0,0.0,692.0,2.0,0.0,0.0,619.0,291.0
6602_01,0.0,0.0,2.0,62.0,0.0,1,4451.0,5.0,292.0,1.0,476.0,6.0,0.0,1443.0,174.0,1373.0
6603_01,2.0,0.0,2.0,25.0,0.0,1,4452.0,3.0,941.0,0.0,461.0,2.0,0.0,1610.0,66.0,1592.0
6604_01,1.0,1.0,0.0,42.0,0.0,1,4453.0,2.0,938.0,0.0,2086.0,0.0,0.0,0.0,0.0,0.0
6606_01,0.0,0.0,1.0,25.0,0.0,0,4454.0,5.0,293.0,1.0,1117.0,5.0,0.0,468.0,152.0,285.0
6608_01,0.0,0.0,2.0,21.0,0.0,0,4455.0,5.0,412.0,0.0,1729.0,1.0,0.0,17.0,1507.0,1158.0
6609_01,2.0,1.0,2.0,17.0,0.0,0,4456.0,4.0,1177.0,0.0,1429.7294628287125,1.908962404522297,0.0,0.0,0.0,0.0
6611_01,0.0,0.0,0.0,41.0,0.0,1,4457.0,4.0,1178.0,0.0,1541.0,3.0,2.0,7.0,564.0,244.0
6611_02,0.0,1.0,2.0,50.0,0.0,0,4457.0,6.0,78.0,0.0,1541.0,3.0,2.0,0.0,0.0,0.0
6611_03,0.0,0.0,1.0,20.0,0.0,1,4457.0,5.0,413.0,0.0,1541.0,3.0,2.0,588.0,2.0,255.0
6613_01,0.0,1.0,2.0,15.0,0.0,1,4458.0,6.0,88.0,1.0,1787.0,6.0,0.0,0.0,0.0,0.0
6614_01,2.0,1.0,2.0,29.0,0.0,1,4459.0,5.0,295.0,1.0,1111.0,6.0,0.0,0.0,0.0,0.0
6616_01,0.0,0.0,2.0,20.0,0.0,1,4460.0,5.0,415.0,0.0,2152.0,8.0,0.0,1.0,1645.0,1309.0
6618_01,1.0,0.0,2.0,35.0,0.0,1,4461.0,2.0,983.0,1.0,838.0,3.0,0.0,1703.0,692.0,1823.0
6620_01,0.0,0.0,1.0,22.0,0.0,1,4462.0,6.0,89.0,1.0,1873.0,0.0,0.0,364.0,115.28440215803215,122.0
6621_01,0.0,0.0,0.0,43.0,0.0,1,4463.0,5.0,416.0,0.0,1979.0,5.0,0.0,579.0,8.0,252.0
6622_01,0.0,0.0,0.0,54.0,0.0,0,4464.0,6.0,80.0,0.0,1218.0,7.0,1.0,44.0,692.0,404.0
6622_02,0.0,1.0,2.0,15.0,0.0,1,4464.0,6.0,80.0,0.0,1218.0,7.0,1.0,0.0,0.0,0.0
6623_01,1.1596887287706872,1.0,0.0,38.0,0.0,1,4465.0,1.0,952.0,0.0,847.0,4.0,0.0,0.0,0.0,0.0
6624_01,0.0,0.0,2.0,44.0,0.0,0,4466.0,6.0,81.0,0.0,1612.0,4.0,0.0,13.0,1567.0,1216.0
6625_01,0.0,1.0,1.0,34.0,0.0,1,4467.0,6.0,82.0,0.0,815.0,6.0,1.0,0.0,0.0,0.0
6625_02,0.0,0.0,0.0,15.0,0.0,0,4467.0,5.0,417.0,0.0,815.0,6.0,1.0,787.0,3.0,471.0
6626_01,0.0,1.0,2.0,24.0,0.0,0,4468.0,6.0,83.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0
6628_01,0.0,0.0,2.0,29.0,0.0,0,4469.0,5.0,420.0,0.0,1238.636480750547,2.632558269204516,0.0,263.0,389.0,315.0
6630_01,0.0,0.0,2.0,19.0,0.0,1,4470.0,5.0,298.0,1.0,1857.0,2.0,0.0,898.0,6.0,595.0
6631_01,1.0,0.0,2.0,27.0,0.0,0,4471.0,2.0,941.0,0.0,1972.0,5.0,0.0,1264.0,1519.0,1647.0
6633_01,1.0,0.0,2.0,26.0,0.0,1,4472.0,1.0,993.0,1.0,1373.0,1.0,0.0,0.0,0.0,0.0
6634_01,1.0,1.0,0.0,46.0,0.0,1,4473.0,1.0,953.0,0.0,591.0,3.0,1.0,0.0,0.0,0.0
6634_02,1.0,1.0,2.0,64.0,0.0,1,4473.0,1.3358963323510078,964.7705520747844,0.33589633235100796,591.0,3.0,1.0,0.0,0.0,0.0
6635_01,1.0,0.0,2.0,17.0,0.0,0,4474.0,2.0,942.0,0.0,657.0,2.0,1.0,1064.0,234.0,928.0
6635_02,1.0,0.0,0.0,45.0,0.0,0,4474.0,2.0,942.0,0.0,657.0,2.0,1.0,1319.0,1491.0,1673.0
6637_01,2.0,0.0,2.0,27.0,0.0,0,4475.0,5.0,299.0,1.0,1855.0,5.0,0.0,0.0,1051.0,699.0
6638_01,0.0,1.0,2.0,29.0,0.0,0,4476.0,6.0,84.0,0.0,1033.0,7.0,0.0,0.0,0.0,0.0
6639_01,0.0,1.0,1.0,18.0,0.0,1,4477.0,6.0,85.0,0.0,1965.0,1.0,0.0,0.0,0.0,0.0
6641_01,1.0,1.0,2.0,26.0,0.0,1,4478.0,2.0,984.0,1.0,575.0,5.0,1.0,0.0,0.0,0.0
6641_02,1.0,1.0,0.0,39.0,0.0,1,4478.0,2.0,984.0,1.0,575.0,5.0,1.0,0.0,0.0,0.0
6642_01,0.0,1.0,2.0,59.0,0.0,1,4479.0,6.0,92.0,1.0,440.0,1.0,0.0,0.0,0.0,0.0
6643_01,0.0,0.0,2.0,20.0,0.0,0,4480.0,5.0,300.0,1.0,755.0,8.0,0.0,30.0,600.0,301.0
6645_01,0.0,1.0,0.0,17.0,0.0,1,4481.0,6.0,94.0,1.0,1795.0,4.0,0.0,0.0,0.0,0.0
6646_01,0.0,1.0,2.0,47.0,0.0,1,4482.0,6.0,95.0,1.0,329.0,4.0,0.0,0.0,0.0,0.0
6647_01,0.0,0.0,1.0,29.0,0.0,1,4483.0,5.0,301.0,1.0,960.0,1.0,0.0,1126.0,28.0,880.0
6649_01,0.0,0.0,2.0,16.0,0.0,0,4484.0,5.0,302.0,1.0,2132.0,9.0,0.0,256.0,95.00966162224265,99.0
6650_01,0.0,0.0,2.0,48.0,0.0,0,4485.0,6.0,87.0,0.0,148.0,3.0,0.0,0.0,733.0,402.0
6652_01,0.0,0.0,1.0,39.0,0.0,0,4486.0,5.194609765906299,351.69435408866224,0.0,964.0,5.0,0.0,98.0,387.0,172.0
6654_01,0.0,1.0,0.0,28.0,0.0,1,4487.0,6.0,97.0,1.0,890.0,4.0,2.0,0.0,0.0,0.0
6654_02,0.0,1.0,0.0,12.0,0.0,1,4487.0,6.0,97.0,1.0,1468.8397908503212,4.538236313914722,2.0,0.0,0.0,0.0
6654_03,0.0,1.0,2.0,24.0,0.0,1,4487.0,6.0,97.0,1.0,890.0,4.0,2.0,0.0,0.0,0.0
6655_01,2.0,1.0,2.0,30.0,0.0,1,4488.0,4.0,1179.0,0.0,1656.0,3.0,0.0,0.0,0.0,0.0
6656_01,1.0,1.0,2.0,34.0,0.0,1,4489.0,1.0,956.0,0.0,1971.0,2.0,0.0,0.0,0.0,0.0
6659_01,2.0,1.0,2.0,37.0,0.0,1,4490.0,5.0,422.0,0.0,1956.0,5.0,0.0,0.0,0.0,0.0
6660_01,0.0,0.0,2.0,47.0,0.0,0,4491.0,5.0,423.0,0.0,1009.0,5.0,0.0,47.0,575.0,292.0
6662_01,0.0,0.0,2.0,0.0,0.0,0,4492.0,6.0,98.0,1.0,2171.0,6.0,2.0,0.0,0.0,0.0
6662_02,0.0,0.7195180755044785,2.0,23.0,0.0,1,4492.0,6.0,98.0,1.0,2171.0,6.0,2.0,0.0,0.0,0.0
6662_03,0.0,1.0,0.0,0.0,0.0,1,4492.0,6.0,98.0,1.0,187.0,3.0,2.0,0.0,0.0,0.0
6663_01,0.0,0.0,2.0,20.0,0.0,0,4493.0,6.0,89.0,0.0,970.0,3.0,1.0,34.0,701.0,403.0
6663_02,0.0,0.0,2.0,35.0,0.0,0,4493.0,5.0,424.0,0.0,970.0,3.0,1.0,592.0,135.0,398.0
6664_01,0.0,0.0,2.0,18.0,0.0,1,4494.0,6.0,99.0,1.0,124.0,4.0,0.0,744.0,0.0,420.0
6665_01,1.0,1.0,0.0,17.0,0.0,1,4495.0,1.0,957.0,0.0,598.0,6.0,3.0,0.0,0.0,0.0
6665_02,1.0,0.0,2.0,18.0,0.0,0,4495.0,1.0,957.0,0.0,598.0,6.0,3.0,1047.0,172.0,875.0
6665_03,1.0,0.0,2.0,53.0,0.0,1,4495.0,1.0,957.0,0.0,598.0,6.0,3.0,0.0,0.0,0.0
6665_04,1.0,0.0,0.0,35.0,0.0,0,4495.0,1.0,957.0,0.0,598.0,6.0,3.0,1418.0,2024.0,2100.0
6667_01,1.0,1.0,2.0,48.0,0.0,1,4496.0,2.0,985.0,1.0,404.0,1.0,0.0,0.0,0.0,0.0
6668_01,0.0,0.0,2.0,68.0,0.0,1,4497.0,6.0,100.0,1.0,1436.8872780933714,3.885592468227504,1.0,586.0,217.0,479.0
6668_02,0.0,0.0,2.0,27.0,0.0,0,4497.0,6.0,100.0,1.0,2123.0,1.0,1.0,138.0,1262.0,968.0
6669_01,0.0,0.0,0.0,28.0,0.0,1,4498.0,4.0,1180.0,0.0,1127.0,4.0,0.0,289.0,289.0,231.0
6670_01,0.0,0.0,2.0,37.0,0.0,0,4499.0,5.0,306.0,1.0,284.0,3.0,0.0,35.0,783.0,487.0
6671_01,2.0,1.0,2.0,35.0,0.0,1,4500.0,5.0,307.0,1.0,1236.0,4.0,2.0,0.0,0.0,0.0
6671_02,2.0,0.0,2.0,31.0,0.0,1,4500.0,5.0,307.0,1.0,1236.0,4.0,2.0,246.50229743769884,899.0,563.0
6671_03,2.0,0.0,0.0,14.0,0.0,0,4500.0,4.0,1199.0,1.0,1236.0,4.0,2.0,15.0,1405.0,1054.0
6672_01,2.0,0.0,2.0,1.0,0.0,1,4501.0,5.0,426.0,0.0,572.0,4.0,3.0,0.0,0.0,0.0
6672_02,2.0,0.0,0.0,4.0,0.0,1,4501.0,5.0,426.0,0.0,572.0,4.0,3.0,0.0,0.0,0.0
6672_03,2.0,0.0,1.0,30.0,0.0,0,4501.0,4.0,1181.0,0.0,572.0,4.0,3.0,984.0,74.0,732.0
6672_04,2.0,1.0,2.0,11.0,0.0,1,4501.0,5.0,426.0,0.0,572.0,4.0,3.0,0.0,0.0,0.0
6673_01,0.0,0.0,2.0,45.0,0.0,0,4502.0,4.0,1182.0,0.0,1540.0,1.0,0.0,0.0,1272.0,920.0
6674_01,1.0,0.0,2.0,29.0,0.0,0,4503.0,4.0,1183.0,0.0,2003.0,2.0,4.0,756.0,1339.0,1302.0
6674_02,1.0,1.0,2.0,32.0,0.0,1,4503.0,4.0,1183.0,0.0,1870.0,1.0,4.0,0.0,0.0,0.0
6674_03,1.0,0.9450679380674787,0.0,15.0,0.0,1,4503.0,4.0,1183.0,0.0,1870.0,1.0,4.0,0.0,0.0,0.0
6674_04,1.0,1.0,2.0,25.0,0.0,1,4503.0,4.0,1183.0,0.0,2003.0,2.0,4.0,0.0,0.0,0.0
6674_05,1.0,0.0,2.0,25.0,0.0,0,4503.0,4.0,1183.0,0.0,2003.0,2.0,4.0,4.0,1456.0,1091.0
6675_01,0.0,0.0,2.0,60.0,0.0,0,4504.0,5.0,427.0,0.0,876.0,10.0,1.0,24.0,796.0,489.0
6675_02,0.0,0.0,1.0,24.0,0.0,0,4504.0,4.0,1184.0,0.0,1354.3799273944499,2.9928847184623777,1.0,0.0,1249.0,892.0
6676_01,1.0,1.0,2.0,35.0,0.0,1,4505.0,3.0,933.0,1.0,1461.0,0.0,0.0,0.0,0.0,0.0
6680_01,0.0,0.0,2.0,36.0,0.0,1,4506.0,6.0,93.0,0.0,1629.0,4.0,0.0,783.0,105.30624377254131,464.0
6681_01,0.0,0.0,0.0,22.0,0.0,1,4507.0,5.0,309.0,1.0,1192.0,5.0,0.0,980.0,12.0,697.0
6683_01,0.0,1.0,1.0,32.0,0.0,1,4508.0,6.0,94.0,0.0,477.0,10.0,0.0,0.0,0.0,0.0
6684_01,1.0,0.0,2.0,57.0,0.0,0,4509.0,2.0,944.0,0.0,675.0,2.0,2.0,214.0,2169.0,2134.0
6684_02,1.0,0.0,2.0,30.0,0.2120078775351743,1,4509.0,2.0,944.0,0.0,675.0,2.0,2.0,65.64758148364938,823.0,495.0
6684_03,1.0,0.0,2.0,46.0,0.0,0,4509.0,2.0,944.0,0.0,675.0,2.0,2.0,349.0,1894.0,1708.0
6691_01,0.0,0.0,2.0,28.0,0.0,1,4510.0,5.0,430.0,0.0,1793.0,6.0,0.0,671.0,160.88443061291363,342.0
6692_01,1.0,1.0,0.0,26.0,0.0,1,4511.0,1.0,994.0,1.0,2007.0,1.0,0.0,0.0,0.0,0.0
6693_01,0.0,0.0,2.0,55.0,0.0,0,4512.0,4.0,1185.0,0.0,413.0,2.0,0.0,650.0,247.0,556.0
6694_01,0.0,1.0,2.0,66.0,0.0,1,4513.0,6.0,95.0,0.0,1283.0,5.0,0.0,0.0,0.0,0.0
6697_01,0.0,0.0,1.6119573789216246,20.0,0.0,0,4514.0,6.0,96.0,0.0,1077.0,3.0,0.0,35.0,700.0,403.0
6698_01,0.0,0.0,1.0,31.0,0.0,0,4515.0,5.0,433.0,0.0,939.0,1.0,0.0,304.0,320.0,283.0
6699_01,2.0,0.0,2.0,13.0,0.0,0,4516.0,4.0,1186.0,0.0,1470.0,5.0,0.0,0.0,0.0,0.0
6702_01,0.0,1.0,2.0,50.0,0.0,1,4517.0,6.0,98.0,0.0,352.0,2.0,0.0,0.0,0.0,0.0
6706_01,1.0,1.0,2.0,21.0,0.0,1,4518.0,1.0,959.0,0.0,596.0,4.0,1.0,0.0,0.0,0.0
6706_02,1.0,1.0,2.0,25.0,0.0,1,4518.0,1.0,959.0,0.0,596.0,4.0,1.0,0.0,0.0,0.0
6707_01,0.0,1.0,2.0,46.0,0.0,1,4519.0,6.0,103.0,1.0,2025.0,4.0,0.0,0.0,0.0,0.0
6708_01,1.0,0.0,2.0,0.0,0.0,1,4520.0,0.0,1452.0,0.0,2008.0,9.0,5.0,0.0,0.0,0.0
6708_02,1.0,0.0,2.0,2.0,0.0,1,4520.0,0.0,1452.0,0.0,1989.9231827514593,8.93694133517951,5.0,0.0,0.0,0.0
6708_03,1.0,0.0,2.0,36.0,0.0,0,4520.0,0.0,1452.0,0.0,2008.0,9.0,5.0,474.0,1555.0,1376.0
6708_04,1.0,1.0,0.0,19.0,0.0,1,4520.0,0.0,1452.0,0.0,2008.0,9.0,5.0,0.0,0.0,0.0
6708_05,1.0,1.0,0.0,35.0,0.0,1,4520.0,0.0,1452.0,0.0,2008.0,9.0,5.0,0.0,0.0,0.0
6708_06,1.0,1.0,0.0,41.0,1.0,1,4520.0,0.0,1452.0,0.0,2008.0,9.0,5.0,0.0,0.0,0.0
6709_01,0.0,1.0,2.0,22.0,0.0,1,4521.0,6.0,104.0,1.0,56.0,3.0,0.0,0.0,0.0,0.0
6711_01,2.0,0.0,2.0,25.0,1.0,0,4522.0,3.0,944.0,0.0,1519.0,3.0,0.0,867.0,410.3458977845859,557.0
6713_01,0.0,0.0,0.0,24.0,0.0,0,4523.0,5.0,435.0,0.0,1995.0,3.0,0.0,0.0,627.0,299.0
6718_01,0.0,0.0,2.0,37.0,0.0,0,4524.0,6.0,99.0,0.0,1264.0,3.0,2.0,233.0,478.0,379.0
6718_02,0.0,1.0,2.0,5.0,0.0,0,4524.0,6.0,99.0,0.0,1264.0,3.0,2.0,0.0,0.0,0.0
6718_03,0.0,1.0,2.0,5.0,0.0,1,4524.0,6.0,99.0,0.0,1264.0,3.0,2.0,0.0,0.0,0.0
6719_01,2.0,1.0,2.0,41.0,0.0,1,4525.0,5.0,436.0,0.0,514.0,4.0,0.0,0.0,0.0,0.0
6720_01,1.0,0.0,2.0,44.0,0.0,1,4526.0,0.0,1608.0,1.0,896.0,1.0,0.0,0.0,0.0,0.0
6721_01,0.0,1.0,2.0,23.0,0.0,1,4527.0,6.0,107.0,1.0,414.0,5.0,0.0,0.0,0.0,0.0
6722_01,1.0,1.0,0.0,28.0,0.0,1,4528.0,4.0,1204.0,1.0,577.0,5.0,2.0,0.0,0.0,0.0
6722_02,1.0,0.0,0.0,27.0,0.0,0,4528.0,4.0,1204.0,1.0,577.0,5.0,2.0,42.0,1879.0,1622.0
6722_03,1.0,1.0,0.0,40.0,0.0,1,4528.0,4.0,1204.0,1.0,577.0,5.0,2.0,0.0,0.0,0.0
6724_01,1.0,1.0,0.0,27.0,0.0,1,4529.0,2.0,947.0,0.0,902.0,1.0,1.0,0.0,0.0,0.0
6724_02,1.0,1.0,0.0,17.0,0.0,1,4529.0,2.0,947.0,0.0,902.0,1.0,1.0,0.0,0.0,0.0
6725_01,1.0,0.0,2.0,32.0,0.0,0,4530.0,2.0,948.0,0.0,508.0,2.0,0.0,413.0,2003.0,1875.0
6726_01,0.0,0.0,2.0,29.0,0.0,1,4531.0,6.0,100.0,0.0,630.0,3.0,0.0,712.0,112.0,495.0
6727_01,0.0,0.0,2.0,29.0,0.0,1,4532.0,6.0,102.0,0.0,1029.0,3.0,0.0,299.0,202.49905898216994,112.0
6729_01,1.0,0.0,2.0,41.0,0.0,0,4533.0,0.0,1619.0,1.0,558.0,7.0,2.0,350.0,1326.0,1131.0
6729_02,1.0,1.0,0.0,48.0,0.0,1,4533.0,0.0,1619.0,1.0,558.0,7.0,2.0,0.0,0.0,0.0
6729_03,1.0,0.0,2.0,27.0,0.0,0,4533.0,0.0,1619.0,1.0,239.0,5.0,2.0,15.0,1681.0,1370.0
6730_01,0.0,0.0,2.0,14.0,0.0,1,4534.0,6.0,108.0,1.0,1122.0,6.0,0.0,721.0,49.0,438.0
6731_01,0.0,0.0,2.0,32.0,0.0,0,4535.0,5.0,437.0,0.0,1728.0,0.0,0.0,2.0,1754.0,1451.0
6734_01,1.0,0.0,0.0,47.0,0.0,1,4536.0,2.0,986.0,1.0,1896.0,3.0,3.0,1463.0,607.0,1510.0
6734_02,1.0,1.0,0.0,14.0,0.0,1,4536.0,2.0,986.0,1.0,1896.0,3.0,3.0,0.0,0.0,0.0
6734_03,1.0,1.0,0.0,37.0,1.0,1,4536.0,2.0,986.0,1.0,1896.0,3.0,3.0,0.0,0.0,0.0
6734_04,1.0,1.0,0.0,33.0,0.0,1,4536.0,2.0,986.0,1.0,1896.0,3.0,3.0,0.0,0.0,0.0
6736_01,2.0,0.0,1.6302224715887583,33.0,0.0,1,4537.0,3.0,936.0,1.0,662.0,2.0,0.0,23.0,1560.0,1215.0
6739_01,0.0,0.0,2.0,44.0,0.0,1,4538.0,6.0,109.0,1.0,1921.0,3.0,0.0,797.0,0.0,479.0
6741_01,0.0,0.0,2.0,37.0,0.0,1,4539.0,6.0,110.0,1.0,1700.0,4.0,1.0,970.0,462.0,966.0
6741_02,0.0,0.0,1.0,18.0,0.0,0,4539.0,5.0,315.0,1.0,1700.0,4.0,1.0,179.0,1333.0,1064.0
6742_01,0.0,0.0,2.0,33.0,0.0,1,4540.0,5.0,316.0,1.0,2013.0,3.0,0.0,2.0,1093.0,730.0
6744_01,2.0,0.0,2.0,21.0,0.0,0,4541.0,5.0,439.0,0.0,1393.0,7.0,4.0,932.0,1062.0,1236.0
6744_02,2.0,0.0,2.0,38.0,0.0,0,4541.0,5.0,439.0,0.0,1393.0,7.0,4.0,55.0,1350.0,1030.0
6744_03,2.0,0.0,0.0,16.0,0.0,0,4541.0,3.0,946.0,0.0,1393.0,7.0,4.0,1445.0,1124.0,1626.0
6744_04,2.0,1.0,2.0,58.0,0.0,0,4541.0,4.0,1189.0,0.0,1393.0,7.0,4.0,0.0,0.0,0.0
6744_05,2.0,0.0,2.0,41.0,0.0,0,4541.0,4.0,1189.0,0.0,1393.0,7.0,4.0,805.0,1035.0,1133.0
6745_01,0.0,0.0,1.0,28.0,0.0,0,4542.0,5.0,442.0,0.0,1271.0,6.0,0.0,455.0,477.0,591.0
6746_01,0.0,1.0,2.0,28.0,0.0,1,4543.0,6.0,104.0,0.0,1271.0,6.0,0.0,0.0,0.0,0.0
6747_01,1.0,1.0,2.0,31.0,0.0,1,4544.0,2.0,949.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0
6748_01,2.0,1.0,2.0,27.0,0.0,1,4545.0,5.0,318.0,1.0,1788.0,4.0,3.0,0.0,0.0,0.0
6748_02,2.0,0.0,2.0,7.0,0.0,1,4545.0,5.0,318.0,1.0,1788.0,4.0,3.0,0.0,0.0,0.0
6748_03,2.0,0.0,2.0,25.0,0.0,0,4545.0,5.0,318.0,1.0,1788.0,4.0,3.0,35.0,1274.0,933.0
6748_04,2.0,0.0,2.0,34.0,0.0,0,4545.0,3.0,938.0,1.0,1788.0,4.0,3.0,406.4652664476523,938.0,599.0
6749_01,0.0,0.0,2.0,21.0,0.0,1,4546.0,6.0,105.0,0.0,126.0,4.0,0.0,743.0,0.0,419.0
6750_01,0.0,0.0,2.0,29.0,0.0,0,4547.0,6.0,106.0,0.0,871.0,1.0,0.0,467.0,322.0,475.0
6751_01,2.0,1.0,2.0,23.0,0.0,1,4548.0,5.0,320.0,1.0,162.0,5.0,1.0,0.0,0.0,0.0
6751_02,2.0,1.0,2.0,31.0,0.0,0,4548.0,4.0,1205.0,1.0,162.0,5.0,1.0,0.0,0.0,0.0
6753_01,1.0,1.0,2.0,50.0,0.0,1,4549.0,1.0,961.0,0.0,756.0,1.0,1.0,0.0,0.0,0.0
6753_02,1.0,0.0,2.0,25.0,0.0,0,4549.0,1.0,961.0,0.0,756.0,1.0,1.0,0.0,0.0,0.0
6754_01,1.0,0.0,2.0,25.0,1.0,1,4550.0,2.0,988.0,1.0,824.0,2.0,0.0,1667.0,815.0,1809.0
6756_01,0.0,0.0,2.0,23.0,0.0,0,4551.0,5.0,443.0,0.0,1552.0,5.0,2.0,12.0,671.0,354.0
6756_02,0.0,0.0,1.0,46.0,0.0,1,4551.0,6.0,107.0,0.0,1552.0,5.0,2.0,670.0,10.0,350.0
6756_03,0.0,0.0,2.0,0.0,0.0,1,4551.0,6.0,107.0,0.0,1552.0,5.0,2.0,0.0,0.0,0.0
6757_01,2.0,0.0,2.0,53.0,0.0,0,4552.0,5.0,321.0,1.0,542.0,1.0,0.0,572.0,1438.0,1308.0
6758_01,0.0,0.0,0.0,25.0,0.0,0,4553.0,5.0,444.0,0.0,805.0,4.0,0.0,538.0,97.0,300.0
6760_01,2.0,0.0,1.0,30.0,0.0,1,4554.0,5.0,445.0,0.0,1611.0,2.0,0.0,1069.0,55.0,816.0
